Date,Left_team,Right_team,Left_score,Right_score,Tournament,Left_overall,Right_overall,Left_attack,Right_attack,Left_midfield,Right_midfield,Left_deffense,Right_deffense,Left_bu_speed,Right_bu_speed,Left_bu_passing,Right_bu_passing,Left_bu_positioning,Right_bu_positioning,Left_cc_crossing,Right_cc_crossing,Left_cc_passing,Right_cc_passing,Left_cc_shooting,Right_cc_shooting,Left_cc_positioning,Right_cc_positioning,Left_aggression,Right_aggression,Left_pressure,Right_pressure,Left_avg_age,Right_avg_age,win
9/1/2017,Poland,Denmark,0,4,FIFA World Cup qualification,79,78,82,76,77,79,77,76,55,55,35,56,Free Form,Organised,47,58,36,46,56,50,Free Form,Organised,56,55,37,66,27,25,0
9/2/2017,Spain,Italy,3,0,FIFA World Cup qualification,85,83,84,82,85,81,85,85,41,52,38,54,Organised,Organised,41,60,38,42,57,42,Free Form,Organised,45,44,41,34,26,26,1
9/2/2017,Austria,Wales,0,1,FIFA World Cup qualification,77,76,78,76,77,75,77,76,61,60,48,44,Organised,Organised,54,46,61,53,66,40,Organised,Organised,63,53,54,48,26,26,0
9/3/2017,Belgium,Greece,2,1,FIFA World Cup qualification,84,76,85,77,83,74,84,78,41,55,38,60,Organised,Organised,33,63,36,60,46,62,Free Form,Organised,56,56,58,35,26,26,1
9/3/2017,Portugal,Hungary,1,0,FIFA World Cup qualification,83,72,85,72,82,73,81,70,57,61,34,53,Organised,Organised,52,62,34,62,48,39,Free Form,Organised,47,45,47,47,27,26,1
9/3/2017,Netherlands,Bulgaria,3,1,FIFA World Cup qualification,81,70,81,69,81,70,80,69,45,54,37,54,Organised,Organised,52,63,55,62,39,33,Organised,Organised,50,34,48,48,25,26,1
9/4/2017,Germany,Norway,6,0,FIFA World Cup qualification,85,73,82,72,86,74,84,71,63,63,42,59,Organised,Organised,48,52,48,68,63,61,Organised,Organised,58,47,52,33,25,25,1
9/4/2017,Czech Republic,Northern Ireland,0,2,FIFA World Cup qualification,75,71,73,69,75,72,74,72,47,57,50,55,Organised,Organised,56,45,53,50,52,62,Organised,Organised,44,50,47,40,25,28,0
9/5/2017,Argentina,Venezuela,1,1,FIFA World Cup qualification,83,72,87,76,83,71,80,71,32,32,39,33,Organised,Organised,36,38,34,32,68,32,Free Form,Organised,64,44,60,33,28,23,0
9/5/2017,Chile,Bolivia,0,1,FIFA World Cup qualification,79,67,79,71,80,67,77,66,64,48,38,62,Organised,Organised,42,32,63,66,64,37,Organised,Organised,65,45,59,34,29,28,0
9/5/2017,Brazil,Colombia,1,1,FIFA World Cup qualification,84,78,87,79,82,79,85,76,62,50,48,49,Organised,Organised,42,50,57,50,54,65,Organised,Organised,37,55,61,45,26,27,0
9/5/2017,Ecuador,Peru,0,2,FIFA World Cup qualification,74,70,74,72,76,70,71,68,50,50,64,64,Organised,Organised,50,50,65,65,50,50,Organised,Organised,45,45,35,35,27,25,0
9/5/2017,Uruguay,Paraguay,2,1,FIFA World Cup qualification,79,75,85,74,76,75,80,72,36,33,55,52,Organised,Organised,34,32,51,33,37,48,Organised,Organised,56,45,44,33,28,28,1
10/5/2017,Argentina,Peru,0,0,FIFA World Cup qualification,83,71,87,71,81,72,82,68,36,53,40,49,Organised,Organised,36,80,36,46,36,56,Free Form,Organised,66,70,76,66,28,26,0
10/5/2017,Brazil,Bolivia,0,0,FIFA World Cup qualification,84,67,85,75,82,67,85,66,36,50,33,53,Organised,Organised,33,72,40,46,42,70,Organised,Organised,73,46,76,44,27,27,0
10/5/2017,Chile,Ecuador,2,1,FIFA World Cup qualification,79,73,79,75,80,75,77,70,40,51,38,53,Organised,Organised,45,78,35,32,45,70,Organised,Organised,55,50,68,58,30,29,1
10/5/2017,Colombia,Paraguay,1,2,FIFA World Cup qualification,78,74,80,75,78,74,77,73,68,50,66,50,Organised,Organised,45,62,71,36,73,57,Organised,Organised,41,54,48,59,28,28,0
10/5/2017,England,Slovenia,1,0,FIFA World Cup qualification,82,74,84,74,82,75,81,73,49,36,52,37,Organised,Organised,41,46,55,36,49,46,Organised,Organised,55,66,43,74,26,27,1
10/5/2017,Germany,Northern Ireland,3,1,FIFA World Cup qualification,85,71,82,68,85,73,83,73,28,53,34,53,Organised,Organised,40,35,20,39,26,65,Free Form,Organised,60,39,66,46,26,29,1
10/5/2017,Uruguay,Venezuela,0,0,FIFA World Cup qualification,80,72,85,74,76,71,81,72,51,71,49,68,Organised,Organised,43,52,67,62,61,62,Organised,Organised,67,34,44,26,27,24,0
10/6/2017,Turkey,Iceland,0,3,FIFA World Cup qualification,77,72,78,72,76,74,79,69,37,49,37,52,Organised,Organised,62,56,32,70,52,44,Organised,Organised,62,70,58,43,26,28,0
10/7/2017,France,Bulgaria,1,0,FIFA World Cup qualification,84,70,84,70,85,70,81,69,35,49,30,50,Organised,Organised,53,41,24,55,35,47,Organised,Organised,47,55,47,44,25,28,1
10/7/2017,Switzerland,Hungary,5,2,FIFA World Cup qualification,78,72,74,72,78,72,76,71,53,71,53,66,Organised,Organised,55,58,59,62,60,69,Organised,Organised,59,52,46,43,27,28,1
10/8/2017,Denmark,Romania,1,1,FIFA World Cup qualification,78,73,76,79,78,72,77,71,50,55,53,50,Organised,Organised,42,65,68,45,45,35,Organised,Organised,46,45,60,40,26,27,0
10/8/2017,Norway,Northern Ireland,1,0,FIFA World Cup qualification,73,71,74,68,72,73,73,73,72,53,70,53,Organised,Organised,55,35,79,39,61,65,Organised,Organised,69,39,46,46,25,29,1
10/8/2017,Slovenia,Scotland,2,2,FIFA World Cup qualification,74,74,74,74,75,74,73,73,36,53,37,50,Organised,Organised,46,45,36,49,46,47,Organised,Organised,66,49,74,44,27,29,0
10/9/2017,Turkey,Finland,2,2,FIFA World Cup qualification,77,71,78,71,76,72,79,70,37,49,37,51,Organised,Organised,62,46,32,52,52,68,Organised,Organised,62,30,58,25,26,27,0
10/9/2017,Wales,Ireland,0,1,FIFA World Cup qualification,75,75,82,76,73,75,77,76,72,53,68,50,Organised,Organised,49,35,63,31,67,67,Organised,Organised,53,55,44,67,27,30,0
10/10/2017,Brazil,Chile,3,0,FIFA World Cup qualification,84,79,85,79,82,80,85,77,36,40,33,38,Organised,Organised,33,45,40,35,42,45,Organised,Organised,73,55,76,68,27,30,1
10/10/2017,Argentina,Ecuador,3,1,FIFA World Cup qualification,83,73,87,75,81,75,82,70,36,51,40,53,Organised,Organised,36,78,36,32,36,70,Free Form,Organised,66,50,76,58,28,29,1
10/10/2017,Netherlands,Sweden,2,0,FIFA World Cup qualification,81,76,82,77,81,77,79,76,51,53,51,52,Organised,Organised,48,55,42,59,63,54,Organised,Organised,42,55,46,66,26,27,1
10/10/2017,Paraguay,Venezuela,0,1,FIFA World Cup qualification,74,72,75,74,74,71,73,72,50,71,50,68,Organised,Organised,62,52,36,62,57,62,Organised,Organised,54,34,59,26,28,24,0
10/10/2017,Colombia,Peru,1,1,FIFA World Cup qualification,78,71,80,71,78,72,77,68,68,53,66,49,Organised,Organised,45,80,71,46,73,56,Organised,Organised,41,70,48,66,28,26,0
10/10/2017,Portugal,Switzerland,2,0,FIFA World Cup qualification,82,78,86,74,82,78,80,76,51,53,50,53,Organised,Organised,58,55,54,59,62,60,Free Form,Organised,58,59,66,46,28,27,1
10/10/2017,Uruguay,Bolivia,4,2,FIFA World Cup qualification,80,67,85,75,76,67,81,66,51,50,49,53,Organised,Organised,43,72,67,46,61,70,Organised,Organised,67,46,44,44,27,27,1
11/8/2017,Czech Republic,Iceland,2,1,Friendly,75,72,75,72,73,75,75,69,68,49,71,52,Organised,Organised,41,56,75,70,62,44,Organised,Organised,71,70,75,43,25,28,1
11/9/2017,Switzerland,Northern Ireland,1,0,FIFA World Cup qualification,78,71,76,68,78,71,76,73,53,53,53,53,Organised,Organised,55,35,59,39,60,65,Organised,Organised,59,39,46,46,27,29,1
11/9/2017,Turkey,Romania,0,2,Friendly,77,73,78,79,76,72,79,71,37,55,37,50,Organised,Organised,62,65,32,45,52,35,Organised,Organised,62,45,58,40,26,27,0
11/9/2017,Netherlands,Scotland,1,0,Friendly,80,74,79,75,81,75,80,73,51,53,51,50,Organised,Organised,48,45,42,49,63,47,Organised,Organised,42,49,46,44,25,28,1
11/10/2017,Belgium,Mexico,3,3,Friendly,84,78,83,78,84,78,85,75,36,53,36,53,Organised,Organised,66,60,36,56,56,70,Free Form,Organised,66,60,75,68,27,27,0
11/10/2017,Germany,England,0,0,Friendly,85,82,82,82,85,82,84,81,28,49,34,52,Organised,Organised,40,41,20,55,26,49,Free Form,Organised,60,55,66,43,26,26,0
11/10/2017,France,Wales,2,0,Friendly,84,75,84,82,84,72,82,77,35,72,30,68,Organised,Organised,53,49,24,63,35,67,Organised,Organised,47,53,47,44,26,27,1
11/10/2017,Uruguay,Poland,0,0,Friendly,80,78,85,82,74,75,79,77,51,49,49,52,Organised,Free Form,43,56,67,52,61,34,Organised,Free Form,67,52,44,46,28,27,0
11/10/2017,Portugal,Saudi Arabia,3,0,Friendly,83,73,86,73,82,73,80,73,51,69,50,66,Organised,Organised,58,48,54,72,62,73,Free Form,Organised,58,42,66,44,28,28,1
11/10/2017,Italy,Sweden,0,1,FIFA World Cup qualification,83,76,81,77,80,76,83,76,73,53,67,52,Organised,Organised,80,55,64,59,78,54,Organised,Organised,33,55,29,66,27,27,0
11/11/2017,Denmark,Ireland,0,0,FIFA World Cup qualification,78,75,75,76,78,75,75,75,50,53,53,50,Organised,Organised,42,35,68,31,45,67,Organised,Organised,46,55,60,67,26,29,0
11/11/2017,Peru,New Zealand,0,0,FIFA World Cup qualification,71,67,73,68,72,70,69,66,53,69,49,70,Organised,Organised,80,40,46,76,56,69,Organised,Organised,70,80,66,74,25,25,0
11/11/2017,Argentina,Russia,1,0,Friendly,82,76,84,77,82,76,81,75,36,50,40,49,Organised,Organised,36,37,36,63,36,46,Free Form,Organised,66,63,76,44,28,28,1
11/12/2017,Switzerland,Northern Ireland,0,0,FIFA World Cup qualification,78,71,76,68,78,71,76,73,53,53,53,53,Organised,Organised,55,35,59,39,60,65,Organised,Organised,59,39,46,46,27,29,0
11/13/2017,Saudi Arabia,Bulgaria,0,1,Friendly,73,70,73,70,73,70,73,69,69,49,66,50,Organised,Organised,48,41,72,55,73,47,Organised,Organised,42,55,44,44,28,28,0
11/13/2017,Italy,Sweden,0,0,FIFA World Cup qualification,83,76,81,77,80,76,83,76,73,53,67,52,Organised,Organised,80,55,64,59,78,54,Organised,Organised,33,55,29,66,27,27,0
11/13/2017,Poland,Mexico,0,1,Friendly,78,78,82,78,75,78,77,75,49,53,52,53,Free Form,Organised,56,60,52,56,34,70,Free Form,Organised,52,60,46,68,27,27,0
11/14/2017,Uruguay,Austria,1,2,Friendly,80,77,85,78,74,77,79,77,51,40,49,39,Organised,Organised,43,40,67,40,61,40,Organised,Organised,67,70,44,66,28,25,0
11/14/2017,Colombia,China,4,0,Friendly,79,70,80,71,79,70,78,69,68,51,66,50,Organised,Organised,45,68,71,54,73,57,Organised,Organised,41,54,48,49,28,28,1
11/14/2017,Brazil,England,0,0,Friendly,84,82,85,82,82,82,85,81,36,49,33,52,Organised,Organised,33,41,40,55,42,49,Organised,Organised,73,55,76,43,27,26,0
11/14/2017,Germany,France,2,2,Friendly,85,84,82,84,85,84,84,82,28,35,34,30,Organised,Organised,40,53,20,24,26,35,Free Form,Organised,60,47,66,47,26,26,0
11/14/2017,Denmark,Ireland,5,1,FIFA World Cup qualification,78,75,75,76,78,75,75,75,50,53,53,50,Organised,Organised,42,35,68,31,45,67,Organised,Organised,46,55,60,67,26,29,1
11/14/2017,Portugal,USA,1,1,Friendly,83,76,86,75,82,77,80,74,51,52,50,51,Organised,Organised,58,34,54,70,62,58,Free Form,Organised,58,70,66,48,28,27,0
11/14/2017,Netherlands,Romania,3,0,Friendly,80,73,79,79,81,72,80,71,51,55,51,50,Organised,Organised,48,65,42,45,63,35,Organised,Organised,42,45,46,40,25,27,1
11/14/2017,Spain,Russia,3,3,Friendly,86,76,84,77,86,76,86,75,32,50,28,49,Organised,Organised,32,37,27,63,20,46,Free Form,Organised,62,63,75,44,28,28,0
11/15/2017,Peru,New Zealand,2,0,FIFA World Cup qualification,71,67,73,68,72,70,69,66,53,69,49,70,Organised,Organised,80,40,46,76,56,69,Organised,Organised,70,80,66,74,25,25,1
1/11/2018,Denmark,Sweden,0,1,Friendly,78,76,75,77,78,76,76,76,50,53,53,52,Organised,Organised,42,55,68,59,45,54,Organised,Organised,46,55,60,66,26,27,0
3/22/2018,Wales,China,6,0,Friendly,75,70,82,70,72,69,76,70,72,51,68,50,Organised,Organised,49,68,63,54,67,57,Organised,Organised,53,54,44,49,26,28,1
3/23/2018,Austria,Slovenia,3,0,Friendly,77,75,80,73,76,74,77,74,40,36,39,37,Organised,Organised,40,46,40,36,40,46,Organised,Organised,70,66,66,74,25,27,1
3/23/2018,France,Colombia,2,3,Friendly,84,79,83,80,86,79,81,78,35,68,30,66,Organised,Organised,53,45,24,71,35,73,Organised,Organised,47,41,47,48,26,28,0
3/23/2018,Spain,Germany,1,1,Friendly,86,85,84,81,86,86,87,83,32,28,28,34,Organised,Organised,32,40,27,20,20,26,Free Form,Free Form,62,60,75,66,27,26,0
3/23/2018,Switzerland,Greece,1,0,Friendly,78,76,75,79,77,74,78,79,53,71,53,67,Organised,Organised,55,71,59,71,60,71,Organised,Organised,59,28,46,25,26,27,1
3/23/2018,Italy,Argentina,0,2,Friendly,83,83,83,87,82,82,85,82,73,36,67,40,Organised,Organised,80,36,64,36,78,36,Organised,Free Form,33,66,29,76,26,28,0
3/23/2018,Mexico,Iceland,3,0,Friendly,78,72,79,72,79,75,77,70,53,49,53,52,Organised,Organised,60,56,56,70,70,44,Free Form,Organised,60,70,68,43,26,28,1
3/23/2018,England,Netherlands,1,0,Friendly,82,80,83,81,82,80,81,80,49,51,52,51,Organised,Organised,41,48,55,42,49,63,Organised,Free Form,55,42,43,46,25,25,1
3/23/2018,Norway,Australia,4,1,Friendly,74,73,74,74,73,72,72,72,72,36,70,36,Organised,Organised,55,46,79,36,61,46,Organised,Organised,69,62,46,58,25,27,1
3/23/2018,Portugal,Egypt,2,1,Friendly,83,72,85,80,82,72,79,70,51,52,50,49,Organised,Organised,58,64,54,58,62,31,Free Form,Organised,58,58,66,44,28,28,1
3/23/2018,Brazil,Russia,3,0,Friendly,85,76,86,78,83,76,85,76,51,50,50,49,Organised,Organised,33,37,39,63,67,46,Organised,Organised,73,63,76,44,27,28,1
3/23/2018,Turkey,Ireland,1,0,Friendly,77,75,78,75,77,74,78,76,37,53,37,50,Organised,Organised,62,35,32,31,52,67,Organised,Organised,62,55,58,67,26,28,1
3/23/2018,Uruguay,Czech Republic,2,0,Friendly,80,74,84,73,75,74,81,74,51,68,49,71,Organised,Organised,43,41,67,75,61,62,Organised,Organised,67,71,44,75,27,25,1
3/24/2018,Canada,New Zealand,1,0,Friendly,69,68,69,71,72,68,66,67,68,69,71,70,Organised,Organised,70,40,50,76,70,69,Organised,Organised,24,80,29,74,25,25,1
3/24/2018,Chile,Sweden,2,1,Friendly,78,76,78,77,80,76,77,76,40,53,38,52,Organised,Organised,45,55,35,59,45,54,Organised,Organised,55,55,68,66,29,27,1
3/26/2018,Czech Republic,China,4,1,Friendly,74,70,73,70,74,69,74,70,68,51,71,50,Organised,Organised,41,68,75,54,62,57,Organised,Organised,71,54,75,49,25,28,1
3/26/2018,Portugal,Netherlands,0,3,Friendly,83,80,85,81,82,80,79,80,51,51,50,51,Organised,Organised,58,48,54,42,62,63,Free Form,Free Form,58,42,66,46,28,25,0
3/26/2018,Uruguay,Wales,1,0,Friendly,80,75,84,82,75,72,81,76,51,72,49,68,Organised,Organised,43,49,67,63,61,67,Organised,Organised,67,53,44,44,27,26,1
3/27/2018,Colombia,Australia,0,0,Friendly,79,73,80,74,79,72,78,72,68,36,66,36,Organised,Organised,45,46,71,36,73,46,Organised,Organised,41,62,48,58,28,27,0
3/27/2018,Belgium,Saudi Arabia,4,0,Friendly,84,73,84,73,83,73,85,73,36,69,36,66,Organised,Organised,66,48,36,72,56,73,Free Form,Organised,66,42,75,44,27,28,1
3/27/2018,Denmark,Chile,0,0,Friendly,78,78,75,78,78,80,76,77,50,40,53,38,Organised,Organised,42,45,68,35,45,45,Organised,Organised,46,55,60,68,26,29,0
3/27/2018,Italy,England,1,1,Friendly,83,82,83,83,82,82,85,81,73,49,67,52,Organised,Organised,80,41,64,55,78,49,Organised,Organised,33,55,29,43,26,25,0
3/27/2018,Germany,Brazil,0,1,Friendly,85,85,81,86,86,83,83,85,28,51,34,50,Organised,Organised,40,33,20,39,26,67,Free Form,Organised,60,73,66,76,26,27,0
3/27/2018,Greece,Egypt,1,0,Friendly,76,72,79,80,74,72,79,70,71,52,67,49,Organised,Organised,71,64,71,58,71,31,Organised,Organised,28,58,25,44,27,28,1
3/27/2018,Scotland,Hungary,1,0,Friendly,75,72,75,72,75,72,73,71,53,71,50,66,Organised,Organised,45,58,49,62,47,69,Organised,Organised,49,52,44,43,28,28,1
3/27/2018,Peru,Iceland,3,1,Friendly,72,72,73,72,72,75,71,70,53,49,49,52,Organised,Organised,80,56,46,70,56,44,Organised,Organised,70,70,66,43,26,28,1
3/27/2018,Sweden,Romania,0,1,Friendly,76,73,77,75,76,72,76,72,53,55,52,50,Organised,Organised,55,65,59,45,54,35,Organised,Organised,55,45,66,40,27,28,0
3/27/2018,France,Russia,3,1,Friendly,84,76,83,78,86,76,81,76,35,50,30,49,Organised,Organised,53,37,24,63,35,46,Organised,Organised,47,63,47,44,26,28,1
3/27/2018,Spain,Argentina,6,1,Friendly,86,83,84,87,86,82,87,82,32,36,28,40,Organised,Organised,32,36,27,36,20,36,Free Form,Free Form,62,66,75,76,27,28,1
3/27/2018,USA,Paraguay,1,0,Friendly,75,74,76,76,76,75,74,73,52,50,51,50,Organised,Organised,34,62,70,36,58,57,Organised,Organised,70,54,48,59,26,28,1
5/15/2018,Greece,Saudi Arabia,0,2,Friendly,76,73,78,73,74,73,77,73,71,69,67,66,Organised,Organised,71,48,71,72,71,73,Organised,Organised,28,42,25,44,26,28,0
6/14/2018,Russia,Saudi-Arabia,1,,FIFA World Cup,78,,78,,77,,76,,55,,47,,Organised,Organised,62,,67,,48,,Organised,Organised,45,,44,,27,,1
6/15/2018,Egypt,Uruguay,1,1,FIFA World Cup,72,78,73,80,72,74,70,77,54,59,55,52,Organised,Organised,53,42,46,56,65,54,Organised,Organised,37,52,37,37,27,27,0
6/15/2018,Morocco,Iran,,,FIFA World Cup,,,,,,,,,,,,,Free Form,Organised,,,,,,,Free Form,Organised,,,,,,,0
6/15/2018,Portugal,Spain,2,0,FIFA World Cup,81,83,82,82,81,84,79,82,55,37,33,40,Organised,Organised,55,37,39,41,52,56,Organised,Organised,47,50,47,37,27,26,1
6/16/2018,France,Australia,2,1,FIFA World Cup,82,71,82,72,81,70,81,68,50,41,37,52,Organised,Organised,52,70,51,37,47,35,Organised,Organised,49,51,42,44,26,26,1
6/16/2018,Argentina,Iceland,2,1,FIFA World Cup,82,72,86,72,80,75,79,70,39,49,37,52,Organised,Organised,39,56,43,70,67,44,Organised,Organised,52,70,56,43,27,28,1
6/16/2018,Peru,Denmark,2,1,FIFA World Cup,71,75,75,73,70,74,69,74,51,61,57,50,Organised,Organised,56,53,52,44,56,48,Organised,Organised,50,48,47,50,26,26,0
6/16/2018,Croatia,Nigeria,1,,FIFA World Cup,78,,77,,76,,74,,62,,45,,Organised,Organised,51,,55,,57,,Organised,Organised,56,,51,,26,,1
6/17/2018,Costa-Rica,Serbia,,,FIFA World Cup,,,,,,,,,,,,,Free Form,Free Form,,,,,,,Free Form,Free Form,,,,,,,0
6/17/2018,Germany,Mexico,2,1,FIFA World Cup,84,76,82,76,83,74,81,74,63,55,42,51,Organised,Organised,46,58,49,65,61,47,Organised,Organised,55,58,48,52,25,26,0
6/17/2018,Brazil,Switzerland,2,1,FIFA World Cup,83,77,83,74,81,76,83,75,61,49,43,54,Organised,Organised,44,54,57,51,56,48,Organised,Organised,40,49,63,47,26,25,1
6/18/2018,Sweden,South-Korea,2,,FIFA World Cup,75,,79,,74,,74,,51,,42,,Organised,Organised,54,,42,,55,,Organised,Organised,60,,47,,27,,1
6/18/2018,Belgium,Panama,2,,FIFA World Cup,80,,79,,79,,79,,40,,43,,Organised,Organised,42,,48,,45,,Organised,Organised,51,,51,,25,,1
6/18/2018,Tunisia,England,,1,FIFA World Cup,,81,,82,,80,,80,,52,,53,Free Form,Organised,,59,,55,,51,Free Form,Organised,,49,,44,,25,0
6/19/2018,Russia,Japan,1,,FIFA World Cup,78,,78,,77,,76,,55,,47,,Organised,Organised,62,,67,,48,,Organised,Organised,45,,44,,27,,0
6/19/2018,Colombia,Senegal,2,,FIFA World Cup,78,,79,,77,,75,,52,,46,,Organised,Organised,49,,52,,66,,Organised,Organised,54,,45,,26,,0
6/19/2018,Poland,Egypt,2,1,FIFA World Cup,76,70,78,71,74,69,72,68,51,53,41,54,Organised,Organised,47,57,39,46,48,47,Organised,Organised,47,44,39,39,26,27,1
6/20/2018,Portugal,Saudi-Arabia,2,,FIFA World Cup,81,,82,,81,,79,,55,,33,,Organised,Organised,55,,39,,52,,Organised,Organised,47,,47,,27,,1
6/20/2018,Uruguay,Spain,2,0,FIFA World Cup,78,83,81,82,74,84,77,82,55,37,53,40,Organised,Organised,41,37,56,41,53,56,Organised,Organised,54,50,39,37,27,26,1
6/20/2018,Iran,Morocco,,,FIFA World Cup,,,,,,,,,,,,,Free Form,Free Form,,,,,,,Free Form,Free Form,,,,,,,0
6/21/2018,France,Australia,2,1,FIFA World Cup,82,71,82,72,81,70,81,68,50,41,37,52,Organised,Organised,52,70,51,37,47,35,Organised,Organised,49,51,42,44,26,26,1
6/21/2018,Argentina,Peru,2,1,FIFA World Cup,82,71,86,72,80,69,79,68,39,50,37,59,Organised,Organised,39,52,43,54,67,55,Organised,Organised,52,46,56,43,27,26,1
6/21/2018,Denmark,Croatia,1,1,FIFA World Cup,76,78,74,78,75,77,75,74,58,56,51,41,Organised,Organised,51,64,50,45,47,59,Free Form,Organised,48,56,53,55,26,26,0
6/22/2018,Brazil,Iceland,2,1,FIFA World Cup,83,72,83,72,81,75,83,70,61,49,43,52,Organised,Organised,44,56,57,70,56,44,Organised,Organised,40,70,63,43,26,28,1
6/22/2018,Nigeria,Switzerland,,1,FIFA World Cup,,77,,74,,76,,75,,49,,54,Free Form,Organised,,54,,51,,48,Organised,Organised,,49,,47,,25,1
6/22/2018,Serbia,Costa-Rica,,,FIFA World Cup,,,,,,,,,,,,,Organised,Organised,,,,,,,Organised,Organised,,,,,,,0
6/23/2018,Germany,Mexico,2,1,FIFA World Cup,84,76,82,76,83,74,81,74,63,55,42,51,Organised,Organised,46,58,49,65,61,47,Organised,Organised,55,58,48,52,25,26,1
6/23/2018,Belgium,Tunisia,2,,FIFA World Cup,80,,79,,79,,79,,40,,43,,Organised,Organised,42,,48,,45,,Organised,Organised,51,,51,,25,,0
6/23/2018,South-Korea,Sweden,,1,FIFA World Cup,,76,,77,,75,,74,,50,,42,Organised,Organised,,52,,41,,55,Free Form,Free Form,,59,,47,,27,1
6/24/2018,Poland,Panama,2,,FIFA World Cup,76,,78,,74,,72,,51,,41,,Organised,Organised,47,,39,,48,,Organised,Organised,47,,39,,26,,1
6/24/2018,England,Senegal,2,,FIFA World Cup,81,,82,,81,,80,,57,,56,,Free Form,Free Form,65,,55,,55,,Organised,Organised,51,,47,,26,,1
6/24/2018,Japan,Colombia,,1,FIFA World Cup,,77,,78,,77,,75,,51,,45,Organised,Organised,,50,,51,,65,Organised,Organised,,54,,45,,26,0
6/25/2018,Uruguay,Egypt,2,1,FIFA World Cup,78,70,81,71,74,69,77,68,55,53,53,54,Organised,Organised,41,57,56,46,53,47,Organised,Organised,54,44,39,39,27,27,1
6/25/2018,Iran,Morocco,,,FIFA World Cup,,,,,,,,,,,,,Organised,Organised,,,,,,,Free Form,Organised,,,,,,,1
6/25/2018,Saudi-Arabia,Russia,,1,FIFA World Cup,,77,,77,,77,,76,,51,,47,Organised,Organised,,55,,64,,44,Organised,Organised,,45,,40,,27,1
6/25/2018,Spain,Portugal,2,1,FIFA World Cup,85,81,84,81,85,80,83,79,47,58,35,31,Free Form,Organised,39,58,46,42,56,55,Organised,Organised,49,45,46,43,26,27,1
6/26/2018,Denmark,Peru,1,1,FIFA World Cup,76,71,74,72,75,69,75,68,58,50,51,59,Organised,Organised,51,52,50,54,47,55,Organised,Organised,48,46,53,43,26,26,1
6/26/2018,Nigeria,Croatia,,1,FIFA World Cup,,78,,78,,77,,74,,56,,41,Organised,Organised,,64,,45,,59,Organised,Organised,,56,,55,,26,0
6/26/2018,Australia,France,1,1,FIFA World Cup,74,82,71,82,71,81,68,81,58,51,62,36,Organised,Organised,64,52,58,51,57,48,Organised,Organised,65,49,49,40,27,26,0
6/26/2018,Iceland,Argentina,,2,FIFA World Cup,,82,,85,,80,,79,,38,,38,Organised,Organised,,39,,43,,65,Free Form,Free Form,,53,,57,,27,0
6/27/2018,Serbia,Costa-Rica,,,FIFA World Cup,,,,,,,,,,,,,Organised,Organised,,,,,,,Organised,Organised,,,,,,,0
6/27/2018,South-Korea,Sweden,,1,FIFA World Cup,,76,,77,,75,,74,,50,,42,Free Form,Free Form,,52,,41,,55,Free Form,Organised,,59,,47,,27,1
6/27/2018,Mexico,Germany,1,2,FIFA World Cup,76,82,77,81,74,80,74,80,52,64,51,55,Organised,Organised,59,40,62,53,42,62,Organised,Organised,56,50,49,58,26,25,0
